# მეერთისა	Z	N	N	Pantokrator
ზედადგომა-ჲ	I	N		Leiten
ზედააღდგომა-ჲ	I	N		Widerstand
წინააღდგომა-ჲ	I	N		Widerstand
ზეაღდგომა-ჲ	I	N		Aufstehen
დადრგომა-ჲ	I	N		Stehenbleiben, Haltmachen
წარმოვრდომა-ჲ	I	N		Geschehen, Machen
თანადახუდომა-ჲ	I	N		Antreffen, Einwilligen
ზეშთაჯდომა-ჲ	I	N		Vorsitzen, Vorsitz
წინაჯდომა-ჲ	I	N		Vorsitz
პირველადჯდომა-ჲ	I	N		Sitzen am Ehrenplatz
პირველჯდომა-ჲ	I	N		Vorsitzen, Leiten
ზემოჯდომა-ჲ	I	N		Obensitzen, Vornsitzen, Vorsitz
შეზომა-ჲ	I	N		Vergleich
ქუეყანისგანზომა-ჲ	I	N		Geometrie
წარმოცთომა-ჲ	I	N		Verführen, Verleiten, Verfehlen
დგრომა-ჲ	I	N		Stehen, Stehenbleiben, Haltmachen
განზღომა-ჲ	I	N		Sattwerden
განვრცომა-ჲ	I	N		Verbreitung, Ausbreitung
დამჴომა-ჲ	I	N		Niederfallen, Niederstürzen
თერმა-ჲ	I	N		Geldersatz
სულთ-თქუმა-ჲ	I	N		Stöhnen, Betrübnis
გამოთქუმა-ჲ	I	N		Aussprechen; Erzählen, Erklärung
უკუთქუმა-ჲ	I	N		Verneinen
თანაშერწყუმა-ჲ	I	N		Vereinen, Verbinden
ცუმა-ჲ	I	N		Anziehen, Kleiden
ჩამოხუმა-ჲ	I	N		Herabnehmen
დედისძმა-ჲ	I	N	A	Onkel (Bruder der Mutter)
ზედადასხმა-ჲ	I	N		Legen, Verwunden
შუაჴმა-ჲ	I	N		mit maßvoller Stimme
ორჴმა-ჲ	I	N		zweierlei Ansicht / Meinung
მათთანა-ჲ	I	N	A	ein bei ihnen Befindlicher
იესუსთანა-ჲ	I	N	A	Anhänger Jesus
თჳსთანა-ჲ	I	N	A	ein ihm Nahestehender
მოქრისტიანა-ჲ	I	N	A	Christin
დატკებნა-ჲ	I	N		Stampfen
ცებნა-ჲ	I	N		Wissen
წიგნა-ჲ	I	N		Büchlein
ზედადადგენა-ჲ	I	N		Festsetzen, Anordnen
მიმოგანფენა-ჲ	I	N		Verbreitung
უკურჩენა-ჲ	I	N		Gewinn, Profit
ღჭენა-ჲ	I	N		Knirschen; Knirschen
წარევნა-ჲ	I	N		Phantasieren, unklares Reden
შერევნა-ჲ	I	N		Vermischen, Vereinen, Durcheinanderbringen; Spaltung, Häresie; Vermischen, Vereinen, Durcheinanderbringen; Spaltung, Häresie
წუევნა-ჲ	I	N		Rufen, Einladen; Rufen, Einladen
დაწუევნა-ჲ	I	N		Einladen
ზედამიწევნა-ჲ	I	N		Verständnis, Weisheit
ვერწევნა-ჲ	I	N		Nichterreichenkönnen
კაც-პოვნა-ჲ	I	N		Erscheinen / Aussehen als Mensch
ვერპოვნა-ჲ	I	N		Nichtfindenkönnen
პლანინა-ჲ	I	N		Bergweide, Alpe
იერუსალჱმსშინა-ჲ	I	N	A	Jerusalemer
რღუნისწინა-ჲ	I	NA		vor der Sintflut
ლაკნა-ჲ	I	N		Brett, Teller, Schüssel, Schale; Brett, Teller, Schüssel, Schale
სტამნა-ჲ	I	N		Krug; Krug
ჰავისზმნა-ჲ	I	N		Zaubern
მოშურნე-ქმნა-ჲ	I	N		Neid
მიზეზ-ქმნა-ჲ	I	N		Vorschützen, Vorgeben
კაცთ-ქმნა-ჲ	I	N		Erschaffung als Menschen
საკიცხელ-ქმნა-ჲ	I	N		Lächerlichmachen
უჟამო-ქმნა-ჲ	I	N		Unzeit, Ungelegenheit
უბიწო-ქმნა-ჲ	I	N		Reinigen, Läutern
პირ-ქმნა-ჲ	I	N		Machen, Tun
დასაწყის-ქმნა-ჲ	I	N		Beginnen
კაც-ქმნა-ჲ	I	N		Menschwerdung
თანამონა-ჲ	I	N		Mitbediensteter
უმოლხინესონა-ჲ	I	N		äußerste Besserung
ფსალმუნა-ჲ	I	N		Psalm
წყლითრღუნა-ჲ	I	N		Sintflut, Hochwasser
ხუეშნა-ჲ	I	N		Flehen, Gebet; Bote; Flehen, Gebet; Bote
მხალოა-ჲ	I	N		Speise aus grünem Gemüse
ქსოა-ჲ	I	N		Weben
გამოთხოა-ჲ	I	N		Bitten; Bitten
პურისთხოა-ჲ	I	N		Essenbetteln
გოსპა-ჲ	I	N		Kleidungsstück mit Fransen; Kleidungsstück mit Fransen
იადგარა-ჲ	I	N		Hymnensammlung; Gedenkschrift; Hymnensammlung; Gedenkschrift
მდიდარა-ჲ	I	N	A	reiche Frau
დიფთერა-ჲ	I	N		auf Pergament geschriebenes Buch
ჴელისწერა-ჲ	I	N		Geschriebenes, Inschrift, Festlegung
წიგნისწერა-ჲ	I	N		Schreiben
მანდრაღორა-ჲ	I	N		Alraune; Alraune
თერისტრა-ჲ	I	N		Kleidung
პურა-ჲ	I	N		kleines Brot
ჴნარცჳს-თხრა-ჲ	I	N		Aushebung einer Grube
გუერდისთხრა-ჲ	I	N		Zerstören der Seitenwand
შაჰრა-ჲ	I	N		Landstraße
გულისკუნესა-ჲ	I	N		Trauer
ნიგუზისა-ჲ	I	N		Nußschale
ქართველ-ი დასავალისა-ჲ	I	N	A	Bewohner der Pyrenäenhalbinsel, "Iberer des Westens"
მოქცევ-ი შჳდეულისა-ჲ	I	N		Woche
აღტჳრთვა-ჲ მუცლისა-ჲ	I	N		Schwangerschaft
შემამკობელ-ი სძლისა-ჲ	I	N		Trauzeuge
ტირისკნისა-ჲ	I	N		Monatsname (etwa November-Dezember)
სიმკაცრე-ჲ ლექსისა-ჲ	I	N		Grobheit, grobes Wort
მშჳლდ-ი ცისა-ჲ	I	N		Regenbogen
თჳთმიწისა-ჲ	I	N	A	Eingeborener
კოვზ-ი ზღჳსა-ჲ	I	N		Meeresschnecke
საქანელ-ი სიტყჳსა-ჲ	I	N		Redekunst
მრავალმოქცევობა-ჲ სიტყჳსა-ჲ	I	N		Redekunst, Rhetorik
ალელუა-ჲ	I	N		Halleluja
წინაგანსიტყუა-ჲ	I	N		Streiten
ოქროსიტყუა-ჲ	I	N	A	Redner, Orator
მრავლისსიტყუა-ჲ	I	N		Schwätzerei
ძჳრისსიტყუა-ჲ	I	N		Blasphemie
ხაჭუა-ჲ	I	N		Quark
დაკაფა-ჲ	I	N		Fällen, Roden
სწრაფა-ჲ	I	N		Wunsch, Streben
თანაყოფა-ჲ	I	N		Zusammensein, Beischlaf
წინაყოფა-ჲ	I	N		Hinstellen, Hinlegen, Geben, Schenken, Reichen, Erfüllen, Vollenden; Gleichnis
არაყოფა-ჲ	I	N		Nichtexistenz
ღმერთყოფა-ჲ	I	N		Vergöttlichung, Vergötterung
ჴელისმიყოფა-ჲ	I	N		Berührung
მიმოგანყოფა-ჲ	I	N		Teilen, Verteilen
აქა-ჲ	I	N		hiesig, Hiesiges
ზუზღა-ჲ	I	N		Eiter
ნაყა-ჲ	I	N		Zerstoßen, Zerstampfen
ბერტყა-ჲ	I	N		Schlagen, Schütteln, Ausklopfen
დამწყა-ჲ	I	N		Abrichten
სამცა-ჲ	I	N		dritter Himmel
აღჴოცა-ჲ	I	N		Vernichten
აღძურცა-ჲ	I	N		Ausziehen, Entfernen
მამისბიძა-ჲ	I	N	A	Onkel des Vaters
მეხისტეხა-ჲ	I	N		Donner, Donnerschlag
ტომის-რაცხა-ჲ	I	N		Volkszählung
ტოჰმის-რაცხა-ჲ	I	N		Volkszählung
აღრაცხა-ჲ	I	N		Zählen
მჯა-ჲ	I	N		Weizenstroh, Weizenhalme
თანშეშჯა-ჲ	I	N		Verbinden, Verknüpfen
მარვაჰა-ჲ	I	N		Korb
ალელუჲა-ჲ	I	N		Halleluja; Halleluja
კჳრიაე-ჲ	M	N		Sonntag; Sonntag
მესირაე-ჲ	M	N		Schilfflechter
სააფრაე-ჲ	M	N		Segeltuch
კჳრაე-ჲ	M	N		Sonntag; Sonntag
სადროშაე-ჲ	M	N		Fahnen-
სათიბე-ჲ	M	N		Heuwiese
საჴამლობე-ჲ	M	N		Schuhe
სილირბე-ჲ	M	N		Dreistheit, Unverschämtheit
მსრბე-ჲ	M	N		Läufer
სისადაგე-ჲ	M	N		Einfachheit, Gewöhnlichkeit
სასურმაგე-ჲ	M	N		Farbgefäß
საგუშაგე-ჲ	M	N		Wachturm, Leuchtturm
მენიჯოგე-ჲ	M	N		Speerträger, Waffenträger
მენერგე-ჲ	M	N		Gärtner
მდინარისკიდე-ჲ	M	N		Flußufer
საჴიდე-ჲ	M	N		Brückenzoll
კმოდე-ჲ	M	N		Felsklippe, Steilufer, Felssturz
ზღუდისზღუდე-ჲ	M	N		Mauer, Wall
პირისმწდე-ჲ	M	N		Mundschenk
თეე-ჲ	M	N		Raum der Tempelwächter; Raum der Tempelwächter
თანამენავე-ჲ	M	N		Mitreisender auf einem Schiff
შიშავე-ჲ	M	N		Schwärze; Schwärze
ალოვე-ჲ	M	N		Aloe; Aloe
მეარვე-ჲ	M	N		Hirt
მონათესვე-ჲ	M	N	A	Verwandter
სიდრკუვე-ჲ	M	N		Heimtücke; Heimtücke
მერუვე-ჲ	M	N		Kanalwärter
სიღრუვე-ჲ	M	N		Öffnung, Loch
სიცრუვე-ჲ	M	N		Lüge, Falschheit; Lüge, Falschheit
საასპარეზე-ჲ	M	N		Arena, Kampfplatz
მეასპარეზე-ჲ	M	N	A	Jockey
სამმზე-ჲ	M	N		Dreifaltigkeit
მეშაბათე-ჲ	M	N	A	Sabbatfeiernder
მებარბითე-ჲ	M	N	A	Harfenspieler
იაკინთე-ჲ	M	N		Hyazinth (Edelstein); kostbares Gewebe; Hyazinth (Edelstein); kostbares
ჳაკინთე-ჲ	M	N		Hyazinth (Edelstein); kostbares Gewebe
საევლოგიე-ჲ	M	N		Opfergefäß
სინოტიე-ჲ	M	N		Feuchtigkeit, Nässe
სივაკე-ჲ	M	N		Ebene, gerade Fläche
შაბათ-კჳრიაკე-ჲ	M	N		Samstag und Sonntag
ახალკჳრიაკე-ჲ	M	N		neue Woche
მოსენაკე-ჲ	M	N	A	Einsiedler, Mönch in einer Einsiedelei
მეურაკპარაკე-ჲ	M	N	A	Straßensteher
თანამოჰასაკე-ჲ	M	N	A	Gleichaltriger
მეპრატაკე-ჲ	M	N	A	Lederbearbeiter
მეჯაუკე-ჲ	M	N	A	Verschwörer
სიჭაპუკე-ჲ	M	N		Jugend; Jugend
ფრინვალე-ჲ	M	NA		fliegend, Vogel; fliegend, Vogel
მფრინვალე-ჲ	M	NA		fliegend, Vogel; fliegend, Vogel
მენაცვალე-ჲ	M	N		Ersatz, Erbe
ღმრთისმოლალე-ჲ	M	N	A	Feind Gottes
მეათძალე-ჲ	M	N	A	Spieler eines zehnsaitigen Instruments
სიობლე-ჲ	M	N		Waisentum, Verwaistheit
სიმგურგლე-ჲ	M	N		Kreis, Rundheit
საკანდლე-ჲ	M	N		Kerzenhalter
მენელსაცხებელე-ჲ	M	N	A	Spezereienzubereiter
ევანგელე-ჲ	M	N		Evangelium
მემფრინველე-ჲ	M	N		Wahrsager nach Vogelstimme und Vogelflug
თანმემსოფლელე-ჲ	M	N	A	Teilnehmer
მესათრომელე-ჲ	M	N	A	Netzfischer
მესურნელე-ჲ	M	N	A	Spezereienzubereiter
მეჭრელე-ჲ	M	N	A	Färber
საყელე-ჲ	M	N		Kragen
სიმკუეთლე-ჲ	M	N		Strenge, Schärfe
სილბილე-ჲ	M	N		Weichheit
სამპყრობილე-ჲ	M	N		Gefängnis; Gefängnis
თანამოსადილე-ჲ	M	N	A	Tischgenosse
მეაჩრდილე-ჲ	M	N	A	Schauspieler
საშვილე-ჲ	M	N		männliches Geschlechtsorgan
მექრთილე-ჲ	M	N	A	Gerstenanbauer
სიწულილე-ჲ	M	N		Winzigkeit
მესაჴუმილე-ჲ	M	N		Feueranzünder
სიორძილე-ჲ	M	N		Wachstum, Mehrung, Erhöhung
მეწინწილე-ჲ	M	N	A	Zymbelspieler
საუნჯაკლე-ჲ	M	N		Schatzkammer
წჳვმოკლე-ჲ	M	A		mit kurzem Unterschenkel
სილპოლე-ჲ	M	N		Fäulnis
კანონიან-ი ეპისტოლე-ჲ	M	N		offizielles Schreiben, Zeugnis
მემსხუერპლე-ჲ	M	N	A	Opferer
მექსლე-ჲ	M	N	A	Netzknüpfer
სიფუდულე-ჲ	M	N		Hochmut, Bosheit
თანამესახლეულე-ჲ	M	N	A	Familienmitglied
მეანეულე-ჲ	M	N	A	Pflüger
კეთილისმოძულე-ჲ	M	N	A	böser Mensch
ბოროტისმოძულე-ჲ	M	N	A	Verbrechenshasser
კაცისმოძულე-ჲ	M	N	A	Menschenhasser
თანამეუღლე-ჲ	M	N	A	Gatte, Gattin, Gesinnungsgenosse
თანამოსარჩლე-ჲ	M	N	A	Rechtsanwalt
თანამესარეცლე-ჲ	M	N	A	Gatte, Gattin
სიმჭლე-ჲ	M	N		Magerkeit
სასაწნეხლე-ჲ	M	N		Presse, Kelter
მემხლე-ჲ	M	N	A	Gemüsegärtner
მოსარჯლე-ჲ	M	N	A	Kläger, Rechtsanwalt; Kläger, Rechtsanwalt
ცუდმოწამე-ჲ	M	N	A	falscher Zeuge
პირველმოწამე-ჲ	M	N	A	erster Märtyrer
მთავარმოწამე-ჲ	M	N	A	großer Märtyrer
ქრისტესმოწამე-ჲ	M	N	A	Märtyrer
სიუზმე-ჲ	M	N		Hungern, Fasten
მელომე-ჲ	M	N	A	Löwendresseur
სააღნუმე-ჲ	M	N		Festplatz, Paradeplatz
საქალობელ-ი საქმე-ჲ	M	N		Verheiratetsein; Verheiratetsein
საქალობე-ჲ საქმე-ჲ	M	N		Verheiratetsein
ჴელთსაქმე-ჲ	M	N		Beruf
ქველისსაქმე-ჲ	M	N		Güte
ქუეყანისსაქმე-ჲ	M	N		Bodenbearbeitung
ძჳრისსაქმე-ჲ	M	N		böses Tun, Verbrechen
სიღმე-ჲ	M	N		Tiefe; Tiefe
სირღმე-ჲ	M	N		Tiefe; Tiefe
სალერწმე-ჲ	M	N		Schilfgegend
ქალბანე-ჲ	M	N		duftendes Baumharz, Galban; duftendes Baumharz, Galban
ქრისტეანე-ჲ	M	N	A	Christ
ადამანტიანე-ჲ	M	N		Diamant
ანდამანტიანე-ჲ	M	N		Diamant; Diamant
მეპანდუქიანე-ჲ	M	N	A	Gastwirt
მექუეყანე-ჲ	M	N	A	Einwohner, Bewohner
საოსტიგნე-ჲ	M	N		klösterlicher Vorratsraum
მეკაპილენე-ჲ	M	N	A	Ladenbesitzer; Ladenbesitzer
მარჯუენე-ჲ	M	NA		rechter, Rechte; richtig, tüchtig
კაცთმოთნე-ჲ	M	N	A	Schmeichler
მოდგინე-ჲ	M	NA	A	umzingelnd, Belagerer
სიკნინე-ჲ	M	N		Geringheit, Kleinheit
შიჩუკნე-ჲ	M	N		Faulheit, Feigheit, ängstlichkeit, Onanie; Faulheit, Feigheit, ängstlichkeit, Onanie
სადრაჰკნე-ჲ	M	N		Geldbeutel
ღჳნისმნე-ჲ	M	N	A	Oberkellermeister
მთავარღჳნისმნე-ჲ	M	N	A	Oberkellermeister
მეკაპილიონე-ჲ	M	N	A	Ladenbesitzer
ფილონე-ჲ	M	N		auf Pergament geschriebenes Gesetz des Mose
მეკანონე-ჲ	M	N	A	Gesetzeshüter, Gesetzestreuer
მეთეატრონე-ჲ	M	N	A	Schauspieler
მეღონე-ჲ	M	N	A	Helfer
ტაბერნე-ჲ	M	N		Gasthaus
მემისნე-ჲ	M	N	A	Hellseher
სამგოსნე-ჲ	M	N		Sänger-, Musikantenbühne
სიპატიოსნე-ჲ	M	N		Adel, Anstand
მეწუნე-ჲ	M	N	A	Koch, Suppenkoch
სიდაშნე-ჲ	M	N		Gutwilligkeit, Bescheidenheit
მეხუეიშნე-ჲ	M	N	A	Geheimnishüter; Geheimnishüter
მოხუაჲშნე-ჲ	M	N	A	Zuträger (einer Neuigkeit)
სიბძნე-ჲ	M	N		Weisheit; Weisheit
მოღჳნე-ჲ	M	N	A	Trunkenbold
სიურცხჳნე-ჲ	M	N		Unverschämtheit, Schamlosigkeit
სიფართოე-ჲ	M	N		Weite, Breite; Weite, Breite
მესაიდუმლოე-ჲ	M	N	A	Erfahrender
სიმარტოე-ჲ	M	N		Einsamkeit
თანმდებარე-ჲ	M	N		dabei befindlich, nahe seiend, Anhänger
გამომტკუეფლვარე-ჲ	M	N		Ausschlag
სიმცხინვარე-ჲ	M	N		Hitze
წინაშემდგომარე-ჲ	M	NA	A	vorn stehend, Vorsteher
თანამჯდომარე-ჲ	M	NA	A	dabeisitzend, Nächster
წინამჯდომარე-ჲ	M	N	A	Führer, Vorsitzender
შოვამდინარე-ჲ	M	N	G	Mesopotamien
შუამდინარე-ჲ	M	N	G	Mesopotamien
წუთხმდინარე-ჲ	M	A		mit herausfließendem Eiter
მექნარე-ჲ	M	N	A	Harfenspieler
დედათმოყუარე-ჲ	M	N	A	Frauenliebhaber
ნოვაგთმოყუარე-ჲ	M	N	A	Vielesser
სწავლულმოყუარე-ჲ	M	N	A	Philosoph
მთავრობისმოყუარე-ჲ	M	N	A	Machtgieriger, Karrierist
ცოდვისმოყუარე-ჲ	M	N	A	Sünder
შაჰვისმოყუარე-ჲ	M	N	A	Hurer
სასუმლისმოყუარე-ჲ	M	N	A	Trinker
ვეცხლისმოყუარე-ჲ	M	N	A	Geldliebhaber
სიბრძნისმოყუარე-ჲ	M	N	A	Philosoph
კაცისმოყუარე-ჲ	M	N	A	Menschenfreund
უდაბნოჲსმოყუარე-ჲ	M	N	A	Einsiedler, Asket
საჯუარე-ჲ	M	A		Kreuz-
სიადრე-ჲ	M	N		Schnelligkeit
სიშუენიერე-ჲ	M	N		Schönheit
მთავარმეზუერე-ჲ	M	N	A	Oberzöllner
უმთავრე-ჲ	M	NA	A	hauptsächlich, Vorgesetzter; hauptsächlich, Vorgesetzter
სასაძოვრე-ჲ	M	N		Weide
საცხოვრე-ჲ	M	N		Viehhürde
მეჰაზრე-ჲ	M	N	A	Wahrsager, Lügner
სიზამთრე-ჲ	M	N		Bosheit
მენადირე-ჲ	M	N	A	Jäger; Jäger
სიყშირე-ჲ	M	N		Dichtheit, Dicke
თმამცირე-ჲ	M	A		mit spärlichem Haar
მემწირე-ჲ	M	N	A	Bediensteter im Gasthaus
მოშაჰირე-ჲ	M	N	A	Dichter
მოსტუმრე-ჲ	M	N	A	Gastgeber
ჴელთმოსაქმრე-ჲ	M	N	A	Handwerker
მეძმრე-ჲ	M	N	A	Essigverkäufer
სასაჴმრე-ჲ	M	N		Toilette
მუცლითმეზღაპრე-ჲ	M	N	A	Wahrsager
ტბურე-ჲ	M	N		kleiner See, Tümpel
მეუძლურე-ჲ	M	N	A	Krankenpfleger
მეჩქურე-ჲ	M	N	A	Schwätzer, Fasler, Dummredner
მემშურე-ჲ	M	N	A	Neider
პირველმთქრე-ჲ	M	NA	A	überholend, Sieger
სივიწრე-ჲ	M	N		Enge; Enge
სავაჭრე-ჲ	M	NA		zu verkaufend, Händlerware
საბანჯრე-ჲ	M	N		Tribut in Form von Weideland
მემჴრე-ჲ	M	N	A	auf einer Seite knieender Sänger bei der Liturgie
სიგუესე-ჲ	M	N		Heftigkeit, Schärfe
ურნატსავსე-ჲ	M	A		mit vollen Furchen
მეერგასისე-ჲ	M	NA		fünfzigster; Pfingstfest
სიმყისე-ჲ	M	N		Plötzlichkeit
წინაკარსე-ჲ	M	N		Vortür
სიღირსე-ჲ	M	N		Würde
მესუეტე-ჲ	M	N		Stylites
უღლისმტე-ჲ	M	N	A	Verbündeter, Helfer
მეპურისმტე-ჲ	M	N	A	Tischgenosse
თანამეპურისმტე-ჲ	M	N	A	Tischgenosse
ძუძუჲსმტე-ჲ	M	N	A	Kind der Amme
მეპურისტე-ჲ	M	N	A	Tischgenosse; Tischgenosse
ცრუქრისტე-ჲ	M	N	A	falscher Christus
სიშლუე-ჲ	M	N		Kahlköpfigkeit
მერიცხუე-ჲ	M	N	A	Arithmetiker
მეკანაფე-ჲ	M	N	A	Seildreher
ზეშთჴელმწიფე-ჲ	M	N	A	himmlischer Herrscher
სინაზუქე-ჲ	M	N		Reinheit, Zartheit
მელიზღე-ჲ	M	N	A	Schwätzer
მეზედაშე-ჲ	M	N	A	Kellermeister
წინაშე-ჲ	M	N	A	Nahestehender
მათქუეშე-ჲ	M	N	A	ihr Untergebener, ihr Untertan
საშეშე-ჲ	M	A		Holz-
მრუშე-ჲ	M	N	A	Hurer, Hure
მექჳშე-ჲ	M	N	A	Kiesträger
მემჴეცე-ჲ	M	N	A	Abrichter von Raubtieren
სიორძე-ჲ	M	N		Wachstum, Mehrung
მენავეთმოღუაწე-ჲ	M	N	A	Steuermann
მჴეცთმოღუაწე-ჲ	M	N	A	Tierbändiger
მრავალმოღუაწე-ჲ	M	N	A	großer Schöpfer
უმოღუაწე-ჲ	M	A		ohne Diener
წინაბჭე-ჲ	M	N		Vortür
სანახე-ჲ	M	N		Gegend
წინასახე-ჲ	M	N		Zeichen, Urbild
მროწლისსახე-ჲ	M	N		Kupferapfel (dekoratives Detail)
მიოთხე-ჲ	M	NA		vierter, Viertel; vierter, Viertel
საკუერთხე-ჲ	M	N		Opfergabe
სიმკჳრცხე-ჲ	M	N		Flottheit, Behendigkeit
ჰე-ჲ	M	N		Ja
სიმრღჳე-ჲ	M	N		Trübheit
საჰურიაო-ჲ	O	A		jüdisch, Juden-
კაბო-ჲ	O	N		Mehlmaß
სამაეგო-ჲ	O	NA		Handels-, Laden
სიმინდო-ჲ	O	N		feinstes Weizenmehl; feinstes Weizenmehl
საარხონდო-ჲ	O	N		Fürstentum
უფრთეო-ჲ	O	NA		flügellos; ohne Bögen / Gewölbe
სამეწუნეო-ჲ	O	N		Suppenzubereitung
სამოწესეო-ჲ	O	N		Kloster
სასაურავო-ჲ	O	N		Steuer, Abgabe
საკჳრავო-ჲ	O	A		Sonntags-
საზითვო-ჲ	O	N		Mitgift
უზითვო-ჲ	O	A		ohne Mitgift
საერისთვო-ჲ	O	N		an georg. Fürsten zu entrichtende Steuer
საციხისთვო-ჲ	O	N		eine Steuer
თანაიამვო-ჲ	O	N		Jambus
უნათესვო-ჲ	O	A		ohne Verwandte
თეზო-ჲ	O	N		Hüfte; Hüfte
სახარაბათო-ჲ	O	N		Ruine
იაკინთო-ჲ	O	N		Hyazinth (Edelstein); kostbares Gewebe; Hyazinth (Edelstein); kostbares
მდაბრიო-ჲ	O	N	A	Dörfler
უეკლესიო-ჲ	O	A		ohne Gemeinde
სოფიო-ჲ	O	N		Steinchen, Mosaik
მეოქროსოფიო-ჲ	O	N	A	Goldschmied, Juwelier
უმუშაკო-ჲ	O	A		untätig, ohne Arbeit
იანბიკო-ჲ	O	N		Jambus
საპარადოდიკო-ჲ	O	N		Steuerbuch, Steuerliste
კოდიკო-ჲ	O	N		Urkunde, Dokument, Gesetzeskodex
სახარკო-ჲ	O	N		Steuer, Abgabe
პეტალო-ჲ	O	N		blattförmiges Ornament; Blattgold; blattförmiges Ornament; Blattgold
ოქროპეტალო-ჲ	O	N		Blattgold
დასაყუდებელო-ჲ	O	N		Einsiedelei
უმახლობელო-ჲ	O	A		ohne Nahestehenden
საზრდელო-ჲ	O	N		Nahrung
სამზრდელო-ჲ	O	NA		zu ernährend, zu speisend, Speisesaal
ობოლთსამზრდელო-ჲ	O	N		Waisenhaus
სამღრდელო-ჲ	O	NA		Priester-, Kirche; Priester-, Kirche
სამკლველო-ჲ	O	A		zu tötend, Todes-
სამურკნველო-ჲ	O	A		zu reinigend, Reinigungs-
სულთსამზრუნველო-ჲ	O	N		Zuflucht
კრულთსამცველო-ჲ	O	N		Gefängnis
უმუსიკელო-ჲ	O	N		unmusikalisch, ohne Melodie
საწინაჲსწარმეტყუელო-ჲ	O	NA		Propheten-, Bücher der Propheten; Propheten-,; Propheten-,
სამონათლო-ჲ	O	N		Taufbecken
საპყრობილო-ჲ	O	N		Gefängnis
ჩდილო-ჲ	O	N		Schatten, schattiger Ort, Norden; Schatten, schattiger Ort, Norden
სამრემლო-ჲ	O	N		Gemeinde
საკარაულო-ჲ	O	N		Maultierhürde
უშჩულო-ჲ	O	NA	A	ungläubig, gesetzlos, Missetäter; ungläubig, gesetzlos, Missetäter
სიწულო-ჲ	O	N		Winzigkeit
საჴევისუფლო-ჲ	O	N		Talgemeindesteuer
კოხლო-ჲ	O	N		Schnecke; Vorrichtung zum Knochenbrechen
მონოქსჳლო-ჲ	O	N		Einbaum; Einbaum
სამარტჳლო-ჲ	O	N		Märtyrergedenkstätte; Märtyrergedenkstätte
ფრთეგამო-ჲ	O	A		mit frischgewachsenen Flügeln
ფამო-ჲ	O	N		Verleumdungsschreiben
პურის-გემო-ჲ	O	N		Essen
ჰორმო-ჲ	O	N		Grube, Höhle; Grube, Höhle
უმოწმო-ჲ	O	A		ohne Aufsicht
საქუეყანო-ჲ	O	N		Weltgegend
სამონაზნო-ჲ	O	A		Mönchs-, Nonnen-; Mönchs-, Nonnen-
კჳკინო-ჲ	O	N		Schwan; Schwan
საკაპილიონო-ჲ	O	N		Laden, Geschäft, Handels-
საპანდუქიონო-ჲ	O	N		Gasthaus, Herberge
სათეატრონო-ჲ	O	N		Theatervorstellung
უხუაჲშნო-ჲ	O	NA		verborgen, Geheimnis
ზეთ-ღჳნო-ჲ	O	N		öl und Wein
სასნეულო-საგლახაკო-საუცხოო-ჲ	O	N		Zufluchtsstätte der Siechen, Armen und Fremden
კანთარო-ჲ	O	N		Mistkäfer
უსაყდრო-ჲ	O	A		ohne Gemeinde, ohne Bistum
სამღდელთმთავრო-ჲ	O	A		Bischofs-
საზოლავრო-ჲ	O	A		Feldherren-
სამჯავრო-ჲ	O	N		Gericht; Gericht
სანაწევრო-ჲ	O	N		Glied, Körperteil
სააბეზრო-ჲ	O	N		Verbannungs-, Zufluchtsort
სამწირო-ჲ	O	N		Gasthaus
სასაქმრო-ჲ	O	N		Arbeit
უსჳნოღორო-ჲ	O	A		ohne Rechtsanwalt
ტიტრო-ჲ	O	N		Anordnung, Aufschrift; Anordnung, Aufschrift
ემპალასტრო-ჲ	O	N		Salbe
სამდგმურო-ჲ	O	N		Aufenthaltsort
სამღდელთმოძღურო-ჲ	O	NA		Bischofs-, Bischofskirche
ჴელითხურო-ჲ	O	N	A	Zimmermann
საქონდაქრო-ჲ	O	N		Schlachthof
უწინამძღრო-ჲ	O	A		ohne Lehrer, ohne Führer
საფასო-ჲ	O	N		Preis, Lohn, Schatz, Besitz, Reichtum; Preis, Lohn, Schatz, Besitz, Reichtum
სასატრაპესო-ჲ	O	N		Satrapie
ამეთისო-ჲ	O	N		Amethyst; Amethyst
საერთისო-ჲ	O	N		Singular, Einzahl
საპარიკონომოსო-ჲ	O	N		eine Beamtenstelle im Kloster
საებისკოპოსო-ჲ	O	A		Bischofs-; Bischofs-
უეპისკოპოსო-ჲ	O	A		ohne Bischof
სამაგიროსო-ჲ	O	N		Kochgeschirr
საიპატოსო-ჲ	O	NA		Fürsten-, Fürstenkleidung
უმოყუსო-ჲ	O	A		ohne Freunde
ამეთჳსო-ჲ	O	N		Amethyst
სალევიტო-ჲ	O	A		Leviten-
სამეტროპოლიტო-ჲ	O	A		Metropoliten-
ზაქო-ჲ	O	N		Hof; Gemach, Vorraum
საპატრიაქო-ჲ	O	N		Patriarchenamt
შაშო-ჲ	O	N		Gebärmutter, Schoß, Herkunftsland; Gebärmutter, Schoß, Herkunftsland
უშეშო-ჲ	O	A		nicht aus Holz
სამემრუშო-ჲ	O	N		Anklage wegen Hurerei
სიყშო-ჲ	O	N		Dicke
სიწლო-სიჴშო-ჲ	O	N		Winzigkeit und Dicke
